session_id,user_id,session_approved,session_deleted,session_created,session_duration_mins,upload_from_phone,user_status,subscription_start,subscription_end
11321,131,1,0,17-Mar-23,50.4395,0,Active,17-Mar-23,17-Apr-23
11322,131,1,0,17-Mar-23,41.7267,0,Active,17-Mar-23,17-Apr-23
11323,134,1,0,17-Mar-23,60,0,Active,23-Mar-23,23-Apr-23
11324,135,1,0,17-Mar-23,60,0,Active,31-Mar-23,30-Apr-23
11325,10,0,1,18-Mar-23,55.8005,0,Active,11-Nov-22,11-Apr-23
11326,10,0,1,18-Mar-23,65.3168,0,Active,11-Nov-22,11-Apr-23
11327,10,0,1,18-Mar-23,62.3218,0,Active,11-Nov-22,11-Apr-23
11328,10,0,1,18-Mar-23,39.9343,0,Active,11-Nov-22,11-Apr-23
11329,10,0,1,18-Mar-23,57.3308,0,Active,11-Nov-22,11-Apr-23
11330,17,1,0,18-Mar-23,59.8593,0,Active,18-Sep-22,18-Apr-23
11331,17,1,0,18-Mar-23,52.6923,0,Active,18-Sep-22,18-Apr-23
11332,17,1,0,18-Mar-23,45.3467,0,Active,18-Sep-22,18-Apr-23
11333,17,1,0,18-Mar-23,61.4227,0,Active,18-Sep-22,18-Apr-23
11334,17,1,0,18-Mar-23,60.7447,0,Active,18-Sep-22,18-Apr-23
11335,44,0,0,18-Mar-23,76.9863,0,Active,28-Nov-22,23-Apr-23
11336,44,0,1,18-Mar-23,76.9863,0,Active,28-Nov-22,23-Apr-23
11337,44,0,0,18-Mar-23,20.3308,0,Active,28-Nov-22,23-Apr-23
11338,44,1,0,18-Mar-23,29.3863,0,Active,28-Nov-22,23-Apr-23
11339,49,1,0,18-Mar-23,73.9698,0,Active,22-Feb-23,22-Apr-23
11340,49,1,0,18-Mar-23,87.4935,0,Active,22-Feb-23,22-Apr-23
11341,49,1,0,18-Mar-23,56.9628,0,Active,22-Feb-23,22-Apr-23
11342,49,1,0,18-Mar-23,62.0922,0,Active,22-Feb-23,22-Apr-23
11343,49,1,0,18-Mar-23,58.1348,0,Active,22-Feb-23,22-Apr-23
11344,49,1,0,18-Mar-23,53.8277,0,Active,22-Feb-23,22-Apr-23
11345,49,1,0,18-Mar-23,66.5598,0,Active,22-Feb-23,22-Apr-23
11346,49,1,0,18-Mar-23,81.4823,0,Active,22-Feb-23,22-Apr-23
11347,49,1,0,18-Mar-23,79.9642,0,Active,22-Feb-23,22-Apr-23
11348,49,1,0,18-Mar-23,61.0737,0,Active,22-Feb-23,22-Apr-23
11349,49,1,0,18-Mar-23,43.2073,0,Active,22-Feb-23,22-Apr-23
11350,49,1,0,18-Mar-23,89.9947,0,Active,22-Feb-23,22-Apr-23
11351,49,1,0,18-Mar-23,50.531,0,Active,22-Feb-23,22-Apr-23
11352,49,1,0,18-Mar-23,62.198,0,Active,22-Feb-23,22-Apr-23
11353,49,1,0,18-Mar-23,56.9778,0,Active,22-Feb-23,22-Apr-23
11354,49,1,0,18-Mar-23,62.6358,0,Active,22-Feb-23,22-Apr-23
11355,49,1,0,18-Mar-23,62.0755,0,Active,22-Feb-23,22-Apr-23
11356,49,1,0,18-Mar-23,56.0032,0,Active,22-Feb-23,22-Apr-23
11357,49,1,0,18-Mar-23,54.8983,0,Active,22-Feb-23,22-Apr-23
11358,49,1,0,18-Mar-23,54.7128,0,Active,22-Feb-23,22-Apr-23
11359,49,1,0,18-Mar-23,66.5152,0,Active,22-Feb-23,22-Apr-23
11360,51,1,0,18-Mar-23,93.6168,1,Active,29-Nov-22,29-Apr-23
11361,51,1,0,18-Mar-23,91.6708,1,Active,29-Nov-22,29-Apr-23
11362,57,0,0,18-Mar-23,65.545,0,Active,17-Jan-23,17-Apr-23
11363,57,0,0,18-Mar-23,54.0058,0,Active,17-Jan-23,17-Apr-23
11364,57,0,0,18-Mar-23,57.0763,0,Active,17-Jan-23,17-Apr-23
11365,57,0,0,18-Mar-23,64.2638,0,Active,17-Jan-23,17-Apr-23
11366,57,0,0,18-Mar-23,77.5095,0,Active,17-Jan-23,17-Apr-23
11367,57,0,0,18-Mar-23,56.0158,0,Active,17-Jan-23,17-Apr-23
11368,57,0,0,18-Mar-23,71.7797,0,Active,17-Jan-23,17-Apr-23
11369,57,0,0,18-Mar-23,67.396,0,Active,17-Jan-23,17-Apr-23
11370,57,0,0,18-Mar-23,57.0763,0,Active,17-Jan-23,17-Apr-23
11371,59,1,0,18-Mar-23,34.351,0,Active,20-Dec-22,20-Apr-23
11372,59,1,0,18-Mar-23,58.2075,0,Active,20-Dec-22,20-Apr-23
11373,61,0,0,18-Mar-23,55.7657,0,Active,11-Jan-23,11-Apr-23
11374,61,0,0,18-Mar-23,57.8735,0,Active,11-Jan-23,11-Apr-23
11375,61,0,0,18-Mar-23,56.2703,0,Active,11-Jan-23,11-Apr-23
11376,61,0,0,18-Mar-23,56.1662,0,Active,11-Jan-23,11-Apr-23
11377,61,0,0,18-Mar-23,40.3068,0,Active,11-Jan-23,11-Apr-23
11378,61,0,0,18-Mar-23,52.4508,0,Active,11-Jan-23,11-Apr-23
11379,69,1,0,18-Mar-23,60.5742,0,Active,11-Jan-23,11-Apr-23
11380,69,1,0,18-Mar-23,59.774,0,Active,11-Jan-23,11-Apr-23
11381,69,1,0,18-Mar-23,58.934,0,Active,11-Jan-23,11-Apr-23
11382,75,1,1,18-Mar-23,14.1528,0,Active,21-Jan-23,21-Apr-23
11383,75,1,1,18-Mar-23,4.944,0,Active,21-Jan-23,21-Apr-23
11384,97,0,0,18-Mar-23,54.727,0,Active,12-Feb-23,12-Apr-23
11385,105,1,0,18-Mar-23,55.0345,0,Active,23-Feb-23,23-Apr-23
11386,105,1,0,18-Mar-23,53.8598,0,Active,23-Feb-23,23-Apr-23
11387,123,0,0,18-Mar-23,37.2305,0,Active,11-Mar-23,11-Apr-23
11388,123,0,0,18-Mar-23,33.1028,0,Active,11-Mar-23,11-Apr-23
11389,123,0,0,18-Mar-23,25.3828,0,Active,11-Mar-23,11-Apr-23
11390,129,1,0,18-Mar-23,90.4093,0,Active,18-Mar-23,18-Apr-23
11391,129,1,0,18-Mar-23,59.5537,0,Active,18-Mar-23,18-Apr-23
11392,129,1,0,18-Mar-23,66.8248,0,Active,18-Mar-23,18-Apr-23
11393,131,1,0,18-Mar-23,56.2613,0,Active,17-Mar-23,17-Apr-23
11394,131,1,0,18-Mar-23,55.892,0,Active,17-Mar-23,17-Apr-23
11395,131,1,0,18-Mar-23,40.981,0,Active,17-Mar-23,17-Apr-23
11396,131,1,0,18-Mar-23,57.1107,0,Active,17-Mar-23,17-Apr-23
11397,131,1,0,18-Mar-23,57.0733,0,Active,17-Mar-23,17-Apr-23
11398,132,0,1,18-Mar-23,26.7283,1,Active,18-Mar-23,18-Apr-23
11399,132,1,0,18-Mar-23,40.7048,1,Active,18-Mar-23,18-Apr-23
11400,132,1,0,18-Mar-23,69.8132,1,Active,18-Mar-23,18-Apr-23
11401,132,1,0,18-Mar-23,94.0202,1,Active,18-Mar-23,18-Apr-23
11402,132,1,0,18-Mar-23,72.7442,1,Active,18-Mar-23,18-Apr-23
11403,132,1,0,18-Mar-23,61.8783,1,Active,18-Mar-23,18-Apr-23
11404,132,1,0,18-Mar-23,56.5647,1,Active,18-Mar-23,18-Apr-23
11405,132,1,0,18-Mar-23,69.7248,1,Active,18-Mar-23,18-Apr-23
11406,132,1,0,18-Mar-23,50.469,1,Active,18-Mar-23,18-Apr-23
11407,132,1,0,18-Mar-23,69.1918,1,Active,18-Mar-23,18-Apr-23
11408,132,0,1,18-Mar-23,64.7242,1,Active,18-Mar-23,18-Apr-23
11409,132,1,0,18-Mar-23,72.5587,1,Active,18-Mar-23,18-Apr-23
11410,135,1,0,18-Mar-23,3.8137,0,Active,31-Mar-23,30-Apr-23
11411,37,1,0,19-Mar-23,53.6055,0,Active,09-Nov-22,09-Apr-23
11412,37,1,0,19-Mar-23,57.4058,0,Active,09-Nov-22,09-Apr-23
11413,37,1,0,19-Mar-23,49.1495,0,Active,09-Nov-22,09-Apr-23
11414,37,1,0,19-Mar-23,56.4515,0,Active,09-Nov-22,09-Apr-23
11415,51,1,0,19-Mar-23,68.7537,1,Active,29-Nov-22,29-Apr-23
11416,51,1,0,19-Mar-23,55.224,1,Active,29-Nov-22,29-Apr-23
11417,53,1,0,19-Mar-23,63.2093,1,Active,02-Sep-22,02-May-23
11418,53,1,0,19-Mar-23,54.8667,1,Active,02-Sep-22,02-May-23
11419,59,1,0,19-Mar-23,1.762,0,Active,20-Dec-22,20-Apr-23
11420,61,0,0,19-Mar-23,43.0203,0,Active,11-Jan-23,11-Apr-23
11421,61,0,0,19-Mar-23,57.0345,0,Active,11-Jan-23,11-Apr-23
11422,62,1,0,19-Mar-23,41.7897,1,Active,04-Jan-23,04-May-23
11423,62,1,0,19-Mar-23,80.1217,1,Active,04-Jan-23,04-May-23
11424,62,1,0,19-Mar-23,55.2765,1,Active,04-Jan-23,04-May-23
11425,62,1,0,19-Mar-23,73.1988,1,Active,04-Jan-23,04-May-23
11426,68,1,0,19-Mar-23,58.234,1,Active,24-Feb-23,24-Feb-24
11427,68,1,0,19-Mar-23,43.2392,1,Active,24-Feb-23,24-Feb-24
11428,68,1,0,19-Mar-23,42.0135,1,Active,24-Feb-23,24-Feb-24
11429,68,1,0,19-Mar-23,55.7092,1,Active,24-Feb-23,24-Feb-24
11430,68,1,0,19-Mar-23,26.9795,1,Active,24-Feb-23,24-Feb-24
11431,68,1,0,19-Mar-23,11.989,1,Active,24-Feb-23,24-Feb-24
11432,68,1,0,19-Mar-23,46.0103,1,Active,24-Feb-23,24-Feb-24
11433,68,1,0,19-Mar-23,49.271,1,Active,24-Feb-23,24-Feb-24
11434,68,1,0,19-Mar-23,56.9832,1,Active,24-Feb-23,24-Feb-24
11435,68,1,0,19-Mar-23,49.2103,1,Active,24-Feb-23,24-Feb-24
11436,90,1,0,19-Mar-23,57.8282,1,Active,06-Feb-23,06-May-23
11437,95,0,0,19-Mar-23,46.3423,0,Active,19-Mar-23,19-Apr-23
11438,96,0,0,19-Mar-23,47.7003,1,Active,19-Feb-23,19-Apr-23
11439,96,0,0,19-Mar-23,51.5608,1,Active,19-Feb-23,19-Apr-23
11440,96,0,0,19-Mar-23,59.1192,1,Active,19-Feb-23,19-Apr-23
11441,96,0,0,19-Mar-23,88.021,1,Active,19-Feb-23,19-Apr-23
11442,105,1,0,19-Mar-23,53.8325,0,Active,23-Feb-23,23-Apr-23
11443,105,1,0,19-Mar-23,54.327,0,Active,23-Feb-23,23-Apr-23
11444,105,1,0,19-Mar-23,47.2437,0,Active,23-Feb-23,23-Apr-23
11445,105,1,0,19-Mar-23,44.4655,0,Active,23-Feb-23,23-Apr-23
11446,105,1,0,19-Mar-23,70.0607,0,Active,23-Feb-23,23-Apr-23
11447,105,0,1,19-Mar-23,54.327,0,Active,23-Feb-23,23-Apr-23
11448,105,1,0,19-Mar-23,61.0575,0,Active,23-Feb-23,23-Apr-23
11449,136,1,0,19-Mar-23,60,0,Active,24-Mar-23,24-Apr-23
11450,25,1,1,20-Mar-23,50.2668,0,Active,02-Sep-22,02-May-23
11451,25,1,1,20-Mar-23,46.8858,0,Active,02-Sep-22,02-May-23
11452,25,1,1,20-Mar-23,48.6677,0,Active,02-Sep-22,02-May-23
11453,25,1,1,20-Mar-23,42.8855,0,Active,02-Sep-22,02-May-23
11454,25,1,1,20-Mar-23,49.6852,0,Active,02-Sep-22,02-May-23
11455,28,1,0,20-Mar-23,64.3725,1,Active,21-Nov-22,24-Apr-23
11456,28,1,0,20-Mar-23,69.253,1,Active,21-Nov-22,24-Apr-23
11457,28,1,0,20-Mar-23,70.2685,1,Active,21-Nov-22,24-Apr-23
11458,28,1,0,20-Mar-23,83.755,1,Active,21-Nov-22,24-Apr-23
11459,30,0,0,20-Mar-23,76.2592,0,Active,19-Oct-22,19-Apr-23
11460,30,0,0,20-Mar-23,14.5735,0,Active,19-Oct-22,19-Apr-23
11461,30,0,0,20-Mar-23,6.0547,0,Active,19-Oct-22,19-Apr-23
11462,30,0,0,20-Mar-23,17.9892,0,Active,19-Oct-22,19-Apr-23
11463,30,0,0,20-Mar-23,7.4167,0,Active,19-Oct-22,19-Apr-23
11464,30,0,0,20-Mar-23,13.5093,0,Active,19-Oct-22,19-Apr-23
11465,31,1,0,20-Mar-23,69.29,1,Active,12-Nov-22,12-Apr-23
11466,31,1,0,20-Mar-23,52.05,1,Active,12-Nov-22,12-Apr-23
11467,31,1,0,20-Mar-23,51.05,1,Active,12-Nov-22,12-Apr-23
11468,35,1,0,20-Mar-23,58.652,0,Active,27-Oct-22,27-Apr-23
11469,35,1,0,20-Mar-23,50.2467,0,Active,27-Oct-22,27-Apr-23
11470,35,1,0,20-Mar-23,54.6422,0,Active,27-Oct-22,27-Apr-23
11471,35,1,0,20-Mar-23,56.8725,0,Active,27-Oct-22,27-Apr-23
11472,40,0,0,20-Mar-23,54.769,0,Active,10-Dec-22,10-Apr-23
11473,40,0,0,20-Mar-23,53.8813,0,Active,10-Dec-22,10-Apr-23
11474,40,0,0,20-Mar-23,53.8813,0,Active,10-Dec-22,10-Apr-23
11475,40,0,1,20-Mar-23,57.6622,0,Active,10-Dec-22,10-Apr-23
11476,40,0,0,20-Mar-23,56.906,0,Active,10-Dec-22,10-Apr-23
11477,40,0,0,20-Mar-23,54.769,0,Active,10-Dec-22,10-Apr-23
11478,40,0,0,20-Mar-23,54.769,0,Active,10-Dec-22,10-Apr-23
11479,48,1,0,20-Mar-23,49.9997,0,Active,21-Nov-22,21-Apr-23
11480,48,1,0,20-Mar-23,49.9578,0,Active,21-Nov-22,21-Apr-23
11481,48,1,0,20-Mar-23,40.3195,0,Active,21-Nov-22,21-Apr-23
11482,48,1,0,20-Mar-23,49.852,0,Active,21-Nov-22,21-Apr-23
11483,48,1,0,20-Mar-23,49.8152,0,Active,21-Nov-22,21-Apr-23
11484,52,1,0,20-Mar-23,55.8545,0,Active,30-Nov-22,30-Apr-23
11485,52,1,0,20-Mar-23,65.1173,0,Active,30-Nov-22,30-Apr-23
11486,52,1,0,20-Mar-23,62.3098,0,Active,30-Nov-22,30-Apr-23
11487,52,1,0,20-Mar-23,57.294,0,Active,30-Nov-22,30-Apr-23
11488,52,1,0,20-Mar-23,85.1908,0,Active,30-Nov-22,30-Apr-23
11489,52,1,0,20-Mar-23,57.294,0,Active,30-Nov-22,30-Apr-23
11490,52,1,0,20-Mar-23,44.8453,0,Active,30-Nov-22,30-Apr-23
11491,52,1,0,20-Mar-23,62.8798,0,Active,30-Nov-22,30-Apr-23
11492,52,1,0,20-Mar-23,65.4495,0,Active,30-Nov-22,30-Apr-23
11493,52,1,0,20-Mar-23,58.9348,0,Active,30-Nov-22,30-Apr-23
11494,53,1,0,20-Mar-23,46.4597,1,Active,02-Sep-22,02-May-23
11495,53,1,0,20-Mar-23,40.6778,1,Active,02-Sep-22,02-May-23
11496,53,1,0,20-Mar-23,42.4322,1,Active,02-Sep-22,02-May-23
11497,53,1,0,20-Mar-23,51.4257,1,Active,02-Sep-22,02-May-23
11498,53,1,0,20-Mar-23,58.249,1,Active,02-Sep-22,02-May-23
11499,53,1,0,20-Mar-23,45.767,1,Active,02-Sep-22,02-May-23
11500,61,0,0,20-Mar-23,29.4058,0,Active,11-Jan-23,11-Apr-23
11501,61,0,0,20-Mar-23,53.7365,0,Active,11-Jan-23,11-Apr-23
11502,61,0,0,20-Mar-23,56.2777,0,Active,11-Jan-23,11-Apr-23
11503,68,1,0,20-Mar-23,53.7465,1,Active,24-Feb-23,24-Feb-24
11504,68,1,0,20-Mar-23,51.5465,1,Active,24-Feb-23,24-Feb-24
11505,68,0,0,20-Mar-23,65.1692,1,Active,24-Feb-23,24-Feb-24
11506,68,1,0,20-Mar-23,65.9855,1,Active,24-Feb-23,24-Feb-24
11507,68,1,0,20-Mar-23,45.7405,1,Active,24-Feb-23,24-Feb-24
11508,68,1,0,20-Mar-23,51.9832,1,Active,24-Feb-23,24-Feb-24
11509,70,1,0,20-Mar-23,44.4135,0,Active,11-Jan-23,11-Apr-23
11510,70,1,0,20-Mar-23,49.4268,0,Active,11-Jan-23,11-Apr-23
11511,74,0,0,20-Mar-23,51.258,0,Active,31-Jan-23,30-Apr-23
11512,74,0,0,20-Mar-23,53.471,0,Active,31-Jan-23,30-Apr-23
11513,74,0,0,20-Mar-23,54.23,0,Active,31-Jan-23,30-Apr-23
11514,74,0,0,20-Mar-23,58.1503,0,Active,31-Jan-23,30-Apr-23
11515,74,0,0,20-Mar-23,61.0922,0,Active,31-Jan-23,30-Apr-23
11516,75,0,1,20-Mar-23,51.415,0,Active,21-Jan-23,21-Apr-23
11517,75,0,1,20-Mar-23,23.3197,0,Active,21-Jan-23,21-Apr-23
11518,75,1,1,20-Mar-23,51.415,0,Active,21-Jan-23,21-Apr-23
11519,75,0,1,20-Mar-23,57.2537,0,Active,21-Jan-23,21-Apr-23
11520,75,0,1,20-Mar-23,25.1082,0,Active,21-Jan-23,21-Apr-23
11521,77,1,0,20-Mar-23,46.4163,0,Active,13-Mar-23,13-Apr-23
11522,77,1,0,20-Mar-23,53.759,0,Active,13-Mar-23,13-Apr-23
11523,77,1,0,20-Mar-23,57.605,0,Active,13-Mar-23,13-Apr-23
11524,77,0,1,20-Mar-23,75.1123,0,Active,13-Mar-23,13-Apr-23
11525,77,1,0,20-Mar-23,45.0927,0,Active,13-Mar-23,13-Apr-23
11526,86,1,0,20-Mar-23,28.5203,0,Active,30-Jan-23,30-Apr-23
11527,86,1,0,20-Mar-23,55.7872,0,Active,30-Jan-23,30-Apr-23
11528,86,1,0,20-Mar-23,52.9457,0,Active,30-Jan-23,30-Apr-23
11529,86,1,0,20-Mar-23,44.4685,0,Active,30-Jan-23,30-Apr-23
11530,86,1,0,20-Mar-23,49.3758,0,Active,30-Jan-23,30-Apr-23
11531,86,1,0,20-Mar-23,30.6167,0,Active,30-Jan-23,30-Apr-23
11532,93,0,1,20-Mar-23,53.6593,1,Active,09-Feb-23,09-Apr-23
11533,93,0,1,20-Mar-23,58.7087,1,Active,09-Feb-23,09-Apr-23
11534,93,0,1,20-Mar-23,51.3582,1,Active,09-Feb-23,09-Apr-23
11535,96,0,0,20-Mar-23,81.3913,1,Active,19-Feb-23,19-Apr-23
11536,96,0,0,20-Mar-23,30.3542,1,Active,19-Feb-23,19-Apr-23
11537,100,0,1,20-Mar-23,51.7982,0,Active,17-Feb-23,17-Feb-24
11538,105,1,0,20-Mar-23,44.2567,1,Active,23-Feb-23,23-Apr-23
11539,105,1,0,20-Mar-23,47.3087,1,Active,23-Feb-23,23-Apr-23
11540,105,1,0,20-Mar-23,51.3473,1,Active,23-Feb-23,23-Apr-23
11541,105,0,1,20-Mar-23,44.2567,1,Active,23-Feb-23,23-Apr-23
11542,105,1,0,20-Mar-23,43.4957,1,Active,23-Feb-23,23-Apr-23
11543,105,1,0,20-Mar-23,42.9018,1,Active,23-Feb-23,23-Apr-23
11544,105,1,0,20-Mar-23,66.0825,1,Active,23-Feb-23,23-Apr-23
11545,108,1,0,20-Mar-23,65.333,1,Active,06-Mar-23,06-May-23
11546,108,1,0,20-Mar-23,70.869,1,Active,06-Mar-23,06-May-23
11547,108,1,0,20-Mar-23,57.4423,1,Active,06-Mar-23,06-May-23
11548,108,1,0,20-Mar-23,54.5632,1,Active,06-Mar-23,06-May-23
11549,114,1,0,20-Mar-23,56.6208,0,Active,08-Mar-23,08-Apr-23
11550,114,1,0,20-Mar-23,21.3935,0,Active,08-Mar-23,08-Apr-23
11551,114,0,1,20-Mar-23,64.0937,0,Active,08-Mar-23,08-Apr-23
11552,114,1,0,20-Mar-23,51.3848,0,Active,08-Mar-23,08-Apr-23
11553,117,0,1,20-Mar-23,54.2257,0,Active,10-Mar-23,10-Apr-23
11554,117,0,1,20-Mar-23,46.0563,0,Active,10-Mar-23,10-Apr-23
11555,117,0,1,20-Mar-23,51.1232,0,Active,10-Mar-23,10-Apr-23
11556,122,0,1,20-Mar-23,59.5223,0,Active,09-Mar-23,09-Apr-23
11557,122,1,0,20-Mar-23,61.2638,0,Active,09-Mar-23,09-Apr-23
11558,123,0,0,20-Mar-23,22.1785,0,Active,11-Mar-23,11-Apr-23
11559,123,0,0,20-Mar-23,31.13,0,Active,11-Mar-23,11-Apr-23
11560,123,0,0,20-Mar-23,41.4233,0,Active,11-Mar-23,11-Apr-23
11561,123,0,0,20-Mar-23,37.5982,0,Active,11-Mar-23,11-Apr-23
11562,123,0,0,20-Mar-23,33.579,0,Active,11-Mar-23,11-Apr-23
11563,125,1,0,20-Mar-23,58.5095,0,Active,15-Mar-23,15-Apr-23
11564,125,1,0,20-Mar-23,8.6955,0,Active,15-Mar-23,15-Apr-23
11565,125,1,0,20-Mar-23,41.0247,0,Active,15-Mar-23,15-Apr-23
11566,125,1,0,20-Mar-23,50,0,Active,15-Mar-23,15-Apr-23
11567,125,1,0,20-Mar-23,16.9358,0,Active,15-Mar-23,15-Apr-23
11568,127,1,1,20-Mar-23,51.96,1,Active,14-Mar-23,14-Mar-24
11569,127,1,1,20-Mar-23,55.9385,1,Active,14-Mar-23,14-Mar-24
11570,127,1,1,20-Mar-23,41.9253,0,Active,14-Mar-23,14-Mar-24
11571,127,1,1,20-Mar-23,51.4583,1,Active,14-Mar-23,14-Mar-24
11572,127,1,1,20-Mar-23,46.9247,0,Active,14-Mar-23,14-Mar-24
11573,127,1,1,20-Mar-23,49.4648,0,Active,14-Mar-23,14-Mar-24
11574,127,1,1,20-Mar-23,51.4457,0,Active,14-Mar-23,14-Mar-24
11575,128,1,1,20-Mar-23,63.4983,0,Active,15-Mar-23,15-Apr-23
11576,128,1,0,20-Mar-23,64.8408,0,Active,15-Mar-23,15-Apr-23
11577,128,1,0,20-Mar-23,54.961,0,Active,15-Mar-23,15-Apr-23
11578,129,1,0,20-Mar-23,64.2582,0,Active,18-Mar-23,18-Apr-23
11579,130,0,1,20-Mar-23,47.4667,0,Active,16-Mar-23,16-Apr-23
11580,130,0,1,20-Mar-23,37.6312,0,Active,16-Mar-23,16-Apr-23
11581,130,0,1,20-Mar-23,12.9328,0,Active,16-Mar-23,16-Apr-23
11582,130,0,1,20-Mar-23,53.4652,0,Active,16-Mar-23,16-Apr-23
11583,135,0,1,20-Mar-23,51.2985,0,Active,31-Mar-23,30-Apr-23
11584,135,0,1,20-Mar-23,76.5815,0,Active,31-Mar-23,30-Apr-23
11585,135,0,1,20-Mar-23,53.5803,0,Active,31-Mar-23,30-Apr-23
11586,135,0,1,20-Mar-23,45.561,0,Active,31-Mar-23,30-Apr-23
11587,136,1,0,20-Mar-23,76.4558,1,Active,24-Mar-23,24-Apr-23
11588,136,1,0,20-Mar-23,60.864,1,Active,24-Mar-23,24-Apr-23
11589,136,1,0,20-Mar-23,64.2387,1,Active,24-Mar-23,24-Apr-23
11590,136,1,0,20-Mar-23,64.5527,1,Active,24-Mar-23,24-Apr-23
11591,137,1,0,20-Mar-23,48.6702,0,Active,20-Mar-23,20-Apr-23
11592,137,1,0,20-Mar-23,60,0,Active,20-Mar-23,20-Apr-23
11593,4,1,0,21-Mar-23,53.5322,0,Active,10-Feb-23,10-Apr-23
11594,4,1,0,21-Mar-23,52.3948,0,Active,10-Feb-23,10-Apr-23
11595,4,1,0,21-Mar-23,70.4613,0,Active,10-Feb-23,10-Apr-23
11596,4,0,1,21-Mar-23,47.4583,0,Active,10-Feb-23,10-Apr-23
11597,4,1,0,21-Mar-23,62.0132,0,Active,10-Feb-23,10-Apr-23
11598,4,1,0,21-Mar-23,54.283,0,Active,10-Feb-23,10-Apr-23
11599,4,1,0,21-Mar-23,54.0015,0,Active,10-Feb-23,10-Apr-23
11600,4,1,0,21-Mar-23,47.9477,0,Active,10-Feb-23,10-Apr-23
11601,5,1,0,21-Mar-23,61.0038,0,Active,07-Aug-22,07-Apr-23
11602,5,1,0,21-Mar-23,59.0858,0,Active,07-Aug-22,07-Apr-23
11603,5,1,0,21-Mar-23,57.3672,0,Active,07-Aug-22,07-Apr-23
11604,12,1,0,21-Mar-23,45.808,0,Active,07-Sep-22,07-May-23
11605,12,1,0,21-Mar-23,29.0583,0,Active,07-Sep-22,07-May-23
11606,18,1,0,21-Mar-23,55.3832,0,Active,14-Sep-22,14-Apr-23
11607,25,1,1,21-Mar-23,48.0395,0,Active,02-Sep-22,02-May-23
11608,25,1,1,21-Mar-23,49.084,0,Active,02-Sep-22,02-May-23
11609,25,1,1,21-Mar-23,50.3602,0,Active,02-Sep-22,02-May-23
11610,25,1,1,21-Mar-23,51,0,Active,02-Sep-22,02-May-23
11611,30,0,0,21-Mar-23,23.3143,0,Active,19-Oct-22,19-Apr-23
11612,30,0,0,21-Mar-23,13.1903,0,Active,19-Oct-22,19-Apr-23
11613,31,1,0,21-Mar-23,55.1907,1,Active,12-Nov-22,12-Apr-23
11614,31,1,0,21-Mar-23,55.5147,1,Active,12-Nov-22,12-Apr-23
11615,31,1,0,21-Mar-23,66.8318,1,Active,12-Nov-22,12-Apr-23
11616,31,1,0,21-Mar-23,56.3055,1,Active,12-Nov-22,12-Apr-23
11617,31,1,0,21-Mar-23,51.581,1,Active,12-Nov-22,12-Apr-23
11618,35,1,0,21-Mar-23,51.4305,0,Active,27-Oct-22,27-Apr-23
11619,35,1,0,21-Mar-23,49.8708,0,Active,27-Oct-22,27-Apr-23
11620,35,1,0,21-Mar-23,49.1823,0,Active,27-Oct-22,27-Apr-23
11621,36,1,0,21-Mar-23,49.5133,1,Active,05-Nov-22,05-May-23
11622,37,1,0,21-Mar-23,45.318,0,Active,09-Nov-22,09-Apr-23
11623,37,1,0,21-Mar-23,53.6447,0,Active,09-Nov-22,09-Apr-23
11624,37,1,0,21-Mar-23,48.789,0,Active,09-Nov-22,09-Apr-23
11625,40,0,0,21-Mar-23,88.7592,0,Active,10-Dec-22,10-Apr-23
11626,40,0,0,21-Mar-23,88.2225,0,Active,10-Dec-22,10-Apr-23
11627,40,0,0,21-Mar-23,85.6255,0,Active,10-Dec-22,10-Apr-23
11628,40,0,0,21-Mar-23,64.0327,0,Active,10-Dec-22,10-Apr-23
11629,40,0,0,21-Mar-23,60.1637,0,Active,10-Dec-22,10-Apr-23
11630,40,0,0,21-Mar-23,87.2138,0,Active,10-Dec-22,10-Apr-23
11631,48,1,0,21-Mar-23,42.9673,0,Active,21-Nov-22,21-Apr-23
11632,48,1,0,21-Mar-23,43.6157,0,Active,21-Nov-22,21-Apr-23
11633,48,1,0,21-Mar-23,44.7812,0,Active,21-Nov-22,21-Apr-23
11634,48,1,0,21-Mar-23,49.9997,0,Active,21-Nov-22,21-Apr-23
11635,48,1,0,21-Mar-23,48.9402,0,Active,21-Nov-22,21-Apr-23
11636,48,1,0,21-Mar-23,42.1405,0,Active,21-Nov-22,21-Apr-23
11637,48,1,0,21-Mar-23,45.3963,0,Active,21-Nov-22,21-Apr-23
11638,48,1,0,21-Mar-23,49.6873,0,Active,21-Nov-22,21-Apr-23
11639,48,1,0,21-Mar-23,49.071,0,Active,21-Nov-22,21-Apr-23
11640,48,1,0,21-Mar-23,35.0113,0,Active,21-Nov-22,21-Apr-23
11641,48,1,0,21-Mar-23,39.5707,0,Active,21-Nov-22,21-Apr-23
11642,48,1,0,21-Mar-23,46.2247,0,Active,21-Nov-22,21-Apr-23
11643,50,1,0,21-Mar-23,74.78,0,Active,28-Nov-22,28-Apr-23
11644,50,1,0,21-Mar-23,46.4918,0,Active,28-Nov-22,28-Apr-23
11645,50,1,0,21-Mar-23,42.9142,0,Active,28-Nov-22,28-Apr-23
11646,52,1,0,21-Mar-23,55.359,0,Active,30-Nov-22,30-Apr-23
11647,52,1,0,21-Mar-23,42.8732,0,Active,30-Nov-22,30-Apr-23
